SGV, Raw, SavitzkyGolay, LeastSquares, Flat, Hamming
173.0,178.406679062,178.955898759,151.291186222,176.860271839,177.725885452
172.0,178.50269838,177.670943466,151.397105455,173.391964923,174.770835602
169.0,173.802770485,174.109028613,151.503013508,169.20190118,169.813521489
166.0,167.796128322,167.380129854,151.60889788,165.350166432,164.078289713
164.0,160.398993344,160.334335722,151.714746033,163.2057542,160.316305671
160.0,156.380902461,157.48697799,151.820545398,162.573588826,160.793287788
160.0,161.265731509,161.395968313,151.926283373,162.813479715,163.896177318
165.0,167.67314182,166.497888296,152.031947326,163.539891872,165.534289801
165.0,166.703365342,166.814033559,152.137524592,163.793182473,164.351395335
163.0,163.167925136,163.333938197,152.243002482,163.297698573,162.309198167
162.0,160.587215065,160.638114703,152.348368274,163.341697778,161.701868531
161.0,160.544809948,160.763578063,152.453609225,164.774776249,163.562656918
162.0,164.030455491,164.21451412,152.558712562,167.160219226,167.248895003
162.0,169.481602726,169.286851665,152.663665491,169.387896453,170.781838227
161.0,173.18835201,173.124508985,152.768455193,169.893116943,172.122865225
157.0,173.712899404,173.760526412,152.873068829,167.373720919,169.939076244
151.0,170.362276265,170.082276953,152.977493536,161.232576071,163.648857124
142.0,161.887865529,162.083936261,153.081716436,151.844041232,153.545014811
132.0,150.307708772,149.920492505,153.185724629,139.975261884,140.693585633
120.0,135.352355698,135.809818108,153.2895052,126.449691686,126.605551002
110.0,121.269879118,121.22369166,153.393045218,112.872968175,112.322626225
102.0,106.971290385,106.251079288,153.496331735,101.047888741,99.0139099885
95.0,91.9064545311,92.7727636599,153.599351793,92.444332972,89.0465779604
91.0,83.9276993806,83.4944420158,153.702092419,88.6586694055,84.496649083
92.0,80.7804129226,80.9534777112,153.804540631,89.8824119164,86.4058856537
93.0,85.2646524019,86.4251266523,153.906683436,94.2720167192,93.6647812035
103.0,98.1613858638,97.1526762699,154.008507832,100.1788929,101.97599031
111.0,106.712715099,106.248359048,154.110000811,106.250653569,107.805284174
115.0,109.929020492,110.200758182,154.211149359,110.990398886,111.314838374
119.0,112.238169682,112.299917379,154.311940456,115.060775971,114.29145688
123.0,114.897757255,114.587686573,154.41236108,120.150258731,118.450922062
127.0,118.444987998,119.019440607,154.512398206,125.951901785,125.054184017
131.0,127.034557988,127.682098751,154.612038809,131.108999051,132.845649512
138.0,138.119216194,137.150899841,154.711269862,135.238381075,138.066302955
144.0,141.597069354,141.010923676,154.810078342,138.579178665,139.243958858
144.0,138.663248327,138.935899617,154.90845123,140.923960432,139.346679814
145.0,137.351250216,138.309054337,155.006375507,142.339515363,141.509884264
145.0,142.513640399,142.487438719,155.103838165,144.03083477,144.884866148
155.0,147.828602841,146.656667678,155.200826198,147.016625357,147.223241745
156.0,147.280007777,147.656693085,155.297326611,152.198241481,149.651971502
162.0,148.524302342,148.252433192,155.393326419,158.507868662,155.679981797
163.0,154.823271748,157.250413815,155.488812647,164.346802949,165.656874285
173.0,172.610507961,170.914819492,155.583772331,169.859054616,173.773602963
185.0,180.002945494,178.223108515,155.678192523,175.523415549,176.395677282
185.0,174.900551003,176.476647778,155.772060289,180.216555844,177.748081297
186.0,175.968055897,176.330179251,155.865362712,184.481471725,182.448293687
192.0,183.482395875,183.533009559,155.95808689,189.699924369,190.0674735
199.0,193.495734165,193.47580802,156.050219944,195.700012169,197.337239435
208.0,201.469741021,200.386150892,156.141749013,202.09297702,202.365931459
212.0,203.098558389,203.506097509,156.232661258,208.42349107,207.005296029
215.0,206.718213053,207.537860324,156.322943865,214.532585142,213.613390559
221.0,215.910108728,215.521195829,156.412584041,221.315689064,221.572278355
228.0,224.693097634,224.406397431,156.501569024,228.20176127,229.15608355
231.0,231.62334914,232.220449832,156.589886075,233.463630277,235.224694859
234.0,238.601868313,238.055842956,156.677522486,236.24306816,238.461286254
235.0,240.563485486,240.56711227,156.764465579,236.435652498,238.239701521
233.0,238.81332683,238.857754415,156.850702707,234.154991232,235.165063422
230.0,234.614206036,234.46392658,156.936221257,230.968315694,230.560344955
226.0,228.710614969,228.496060536,157.02100865,228.619677487,226.61827725
223.0,223.600305817,224.179354306,157.105052342,227.202956595,225.576164163
219.0,224.284165822,224.912804792,157.188339829,226.032090407,226.856268217
219.0,229.007516518,228.262771576,157.270858643,223.929208311,226.814415446
217.0,228.681558124,228.688200206,157.352596358,219.588502698,222.477817823
212.0,222.906181849,222.408455633,157.433540588,213.40145772,213.884992977
207.0,211.203787948,210.807767526,157.513678992,206.83668697,204.505222524
198.0,198.903582535,200.297426404,157.592999271,201.2560727,198.562457627
194.0,195.955009985,195.606542054,157.671489176,197.790030986,196.627229075
193.0,196.046002866,195.969097804,157.749136502,196.268449546,196.574316959
191.0,196.929952946,197.096587959,157.825929095,194.707163291,196.122384995
190.0,197.25747772,196.905435233,157.901854849,192.382350089,193.606643261
188.0,193.735119533,193.306652265,157.976901712,189.116667656,189.217208938
182.0,187.176583082,187.940171149,158.051057686,184.647331783,184.547523048
178.0,183.394357854,183.2673014,158.124310825,180.035288685,180.004021974
176.0,179.292405885,178.657486362,158.196649241,176.895214106,175.684988797
173.0,173.257014505,173.647484633,158.268061105,175.389758144,173.295680987
169.0,171.081865472,171.543233133,158.338534644,174.485476927,173.888030708
168.0,174.005155717,174.299952091,158.40805815,173.014915861,175.236587158
167.0,177.882459459,177.311661231,158.476619973,169.578415285,173.207342607
165.0,175.130059888,174.708126114,158.54420853,163.480812741,165.77096222
159.0,164.823552859,164.603826359,158.6108123,155.906954752,154.957899038
154.0,150.961094918,150.962628436,158.676419833,149.86458938,145.675334059
149.0,140.104318449,140.588596656,158.741019744,146.910980659,142.608046873
147.0,138.796964798,140.018713414,158.804600718,147.523218779,146.107677424
153.0,147.932862903,146.703138136,158.867151511,151.267977083,151.965844932
160.0,154.152107848,154.103242201,158.928660955,156.061307258,157.025711961
164.0,158.441583672,158.803623409,158.989117951,160.176018816,160.715049858
169.0,162.358273627,161.600608553,159.048511481,164.740488112,163.683143384
173.0,163.235364031,163.455761755,159.1068306,170.042510942,168.194384447
176.0,167.245467068,168.392351036,159.164064444,175.421302107,175.342835562
182.0,177.989888142,177.26087704,159.220202229,181.585227316,182.692738429
191.0,185.689619697,184.97578721,159.275233252,187.796122313,188.454202445
193.0,189.070783703,190.197367581,159.329146894,192.80544459,193.232539892
198.0,195.187547806,194.325391316,159.38193262,197.005521985,197.227524375
201.0,197.950601071,198.235944838,159.433579984,200.389410377,200.784021957
201.0,201.329124944,201.971706331,159.484078623,202.786582783,203.726860615
205.0,205.963290251,204.723023776,159.533418269,204.680143168,205.188432123
206.0,204.996484971,205.828078245,159.58158874,206.30002648,205.98111306
206.0,206.04187262,205.756354091,159.628579949,207.221431926,207.067123087
206.0,207.010695181,207.352810257,159.674381902,207.940321223,208.357950021
206.0,209.145244151,208.919893537,159.718984702,207.957515646,208.948131494
206.0,209.696468469,209.726198484,159.762378547,207.306416483,208.089722679
205.0,208.54440757,208.212513966,159.804553734,205.77539996,205.983226319
202.0,205.222250711,205.662884234,159.84550066,203.878254297,203.577575399
200.0,203.1352792,202.767754178,159.885209823,202.477794716,201.629449297
198.0,200.548049908,200.70717052,159.923671827,200.809157839,200.77722605
194.0,200.012911636,200.996621885,159.960877377,197.832822456,199.868114791
194.0,202.225806047,200.93524868,159.996817285,193.423981954,195.845573863
191.0,196.406055235,196.455372252,160.03148247,188.19782792,188.400951059
187.0,186.829483901,186.650228958,160.064863963,184.125211324,180.863659335
183.0,177.196551542,176.985864575,160.096952902,183.314657404,178.236952482
181.0,173.299025323,175.010792626,160.12774054,184.369188366,182.95758886
182.0,183.386687022,183.833212295,160.157218241,187.284040325,190.018244731
194.0,195.738699873,192.825477985,160.185377485,191.378981382,193.265976053
193.0,193.424765588,195.001632505,160.212209871,193.561341173,193.765852701
191.0,193.502174571,193.797692948,160.237707113,192.453665091,193.485082325
191.0,194.631436531,194.090655453,160.261861045,190.476143497,191.607053427
191.0,192.025346785,191.889503696,160.284663624,188.478544658,188.177762561
188.0,187.205813228,187.187038327,160.306106928,187.17565915,185.265874605
187.0,183.279579802,183.501025933,160.326183161,186.831604439,185.108549502
185.0,183.572430962,184.314631637,160.34488465,186.761641982,187.413687843
188.0,188.826612968,188.448341033,160.362203851,187.601544232,188.982248207
191.0,191.125364208,189.798019556,160.378133348,189.595264985,188.720364049
191.0,186.965095644,188.05734065,160.392665856,191.342074844,189.693784803
188.0,188.32790584,188.965947606,160.405794219,192.860856999,192.946703236
192.0,194.453034949,193.561944773,160.417511418,195.103474516,196.113324078
192.0,197.135902516,197.316483701,160.427810565,196.763346422,197.827645932
191.0,198.567980147,198.743639949,160.436684909,195.719809835,197.662213134
188.0,198.833958952,198.921148254,160.444127839,191.978351488,194.432193066
184.0,195.969165687,195.316402535,160.450132879,186.610366579,187.539417849
179.0,186.991718577,186.862830091,160.454693696,180.587006845,179.248917339
171.0,176.535305946,177.163035776,160.457804098,174.679481827,172.849491874
165.0,170.737315112,170.884900764,160.459458037,169.90610484,169.137180705
161.0,168.41161871,168.281673346,160.459649608,166.472272687,166.681658327
158.0,166.650256767,166.558877551,160.458373055,163.195418275,163.96023872
153.0,164.061298554,164.12383308,160.455622767,158.383804752,159.948373179
148.0,160.318904194,160.482572114,160.451393284,150.98450497,153.40525442
141.0,154.36766434,154.02488476,160.445679295,142.244977262,143.338623906
137.0,143.242710579,142.374750261,160.438475643,133.930176037,131.751348963
128.0,127.978269598,128.872266984,160.429777322,126.912411097,123.413705793
121.0,119.734771797,120.336811365,160.419579482,122.130843854,120.260562561
121.0,119.242678074,118.859528546,160.40787743,120.706540824,120.17340034
122.0,120.208654362,119.889366913,160.394666629,121.692350318,121.180830994
123.0,120.809444421,121.02800715,160.379942701,123.852593784,123.107613602
124.0,122.946812244,122.829254355,160.36370143,126.221811463,126.056078647
125.0,125.972623321,126.443724818,160.345938761,127.841874198,129.159162057
126.0,130.610251842,130.371065097,160.326650801,127.762425008,130.172572221
126.0,132.08688787,131.748482643,160.305833824,126.215197509,127.646281193
125.0,128.420233493,128.079299964,160.283484267,123.703227635,122.973979956
121.0,121.576051783,121.963734844,160.259598736,120.96891884,119.28335724
117.0,117.497663645,117.921725425,160.234174005,118.63023229,117.986054267
117.0,117.605420938,117.544753625,160.20720702,117.046697621,117.68709189
116.0,118.372288085,118.076351239,160.178694895,116.02637509,116.590361292
117.0,116.979014827,116.771752902,160.148634917,114.92428249,114.688691982
115.0,114.05894745,114.385153291,160.117024551,113.821732897,113.144750613
115.0,112.663488027,112.539290327,160.083861431,113.322534284,112.600800089
115.0,112.038303816,112.132156885,160.049143373,114.335571063,113.305266906
117.0,112.878035247,112.66775874,160.012868368,116.249199211,115.519911203
118.0,114.782370282,115.419473492,159.975034587,118.429364747,118.850271141
121.0,119.804222801,119.347950645,159.93564038,120.646087684,121.567752023
124.0,122.563635906,122.316943039,159.894684282,122.725973051,122.985402643
125.0,123.003827856,123.270492533,159.852165007,124.416179968,124.020570966
126.0,123.946100361,123.782925745,159.808081455,126.111119448,125.563829202
127.0,125.100667226,125.39791384,159.762432712,127.612266652,127.847288579
128.0,128.081446112,128.226170641,159.71521805,128.679994736,129.765710133
130.0,131.034477522,130.483418073,159.666436929,129.448592173,130.098348175
131.0,130.417349126,130.51854588,159.616088998,129.724151374,129.480723076
130.0,129.116675495,129.287935268,159.564174097,129.379837439,129.102814704
130.0,128.838442409,128.929518686,159.510692255,129.481514413,129.190990557
131.0,129.290604966,128.937893588,159.455643697,130.451135918,129.770919573
131.0,129.118561696,129.438017503,159.399028841,131.903717974,131.391791197
132.0,131.082677212,131.197321205,159.340848297,132.97553471,133.650951924
133.0,134.216331712,134.238202661,159.281102876,153.060836597,138.408454087
135.0,136.215392148,126.955378762,159.219793583,174.94301068,161.658420681
135.0,134.520564401,160.362685918,159.156921622,194.225243496,206.100810107
233.0,234.606043845,211.145825262,159.092488396,187.1561764,226.621947488
237.0,240.454608155,256.360636055,159.026495511,176.784098416,196.038326587
232.0,229.751585139,199.309863769,158.958944773,145.777720356,131.371906111
87.0,94.6119771065,125.869424386,158.88983819,112.798850814,90.1539791307
81.0,82.304202355,72.0942867854,158.819177975,82.3803043402,78.3234548994
78.0,75.4264609221,75.9684638105,158.746966546,79.4418928143,76.9068991968
79.0,75.692634491,75.1995682913,158.673206527,79.2510536794,79.3045989149
81.0,78.4932377142,79.7462277403,158.597900748,79.9777489635,81.9932404937
84.0,84.9712242415,82.9028188406,158.521052248,81.2608433116,81.7723471472
83.0,81.6513307521,82.1715571436,158.442664275,82.8950083553,80.9962814115
83.0,79.1896902691,79.9179017242,158.362740286,83.5208047835,82.6919824935
86.0,82.1731279144,82.2480815398,158.281283951,85.7099921249,85.7944902632
88.0,86.6926685005,85.7026339759,158.198299149,91.1361642567,89.2094089936
89.0,87.9648778768,88.0711858965,158.113789974,94.3357721875,94.8145490604
96.0,92.75672468,95.9351965632,158.027760733,95.5349131859,99.929122779
104.0,106.594917317,101.681170128,157.940215948,95.2166203695,98.1321747548
89.0,97.9239922239,100.484213798,157.851160357,90.422512654,92.0214607135
84.0,92.5155363749,93.0746883339,157.760598913,82.9879303261,83.3879110615
79.0,86.2718850502,82.7934896253,157.668536788,77.5626795369,74.0224657606
68.0,68.5719340092,72.6614415999,157.574979371,72.0052970617,70.0097010696
65.0,69.3758589684,68.5794027186,157.47993227,66.1895807667,68.5039775727
64.0,70.9329137528,69.666036833,157.383401315,62.9646509644,64.169410596
60.0,64.7843417692,64.9695500231,157.285392554,59.8106446641,58.2682344933
57.0,57.2516171553,57.3396221341,157.185912258,56.0978883119,54.3480591761
56.0,52.4954510869,53.5055039636,157.084966918,65.1981028122,55.2360058867
61.0,53.6498299878,47.570987224,156.982563252,79.0785276642,69.3730540481
58.0,52.0647900536,66.0940949758,156.878708197,101.702867569,100.241559258
125.0,110.010199724,95.7551852473,156.773408919,127.674986624,131.415975673
133.0,126.080703348,135.45765204,156.666672806,159.317067723,160.065284579
169.0,165.179447504,158.597095272,156.558507472,174.459510814,183.729950324
178.0,182.811844035,191.122010708,156.448920758,185.540234473,195.519686297
206.0,211.277414161,199.28055654,156.337920734,189.910753277,190.918710446
195.0,185.923734583,193.463707259,156.225515694,193.762674513,186.074891524
197.0,182.061720912,180.842580525,156.111714163,194.744031765,190.817770211
199.0,187.035940876,188.273320717,155.996524894,201.903545448,202.099513177
210.0,202.414266723,201.682333282,155.879956871,210.351495102,213.22428732
220.0,215.328472551,214.65496419,155.762019305,218.101417369,220.275477884
227.0,221.449555931,221.553145057,155.64272164,222.803480534,223.891726504
230.0,224.306111979,224.597762247,155.522073551,226.308895346,225.881034877
236.0,226.218196006,225.389129228,155.400084943,231.245046154,228.5817966
239.0,226.103276871,226.822205646,155.276765954,237.741734398,235.243317825
243.0,232.551269181,233.36179749,155.152126956,245.345360205,245.560018204
253.0,245.76458516,245.04227085,155.026178551,254.009329592,255.662647402
261.0,256.489473418,256.282185999,154.898931576,261.455477056,263.304854787
267.0,263.899182849,264.296269942,154.770397101,265.634810446,267.943932809
270.0,269.585315571,269.289781786,154.640586432,268.122667813,269.140424192
275.0,270.506790952,269.725247167,154.509511106,271.093008525,268.955267248
275.0,267.070422515,267.678449349,154.377182898,276.183904912,272.111227188
276.0,268.80103461,269.051030379,154.243613816,282.604507494,281.002291844
279.0,278.12980519,279.405071433,154.108816104,288.137758172,292.051189933
284.0,294.571294903,293.864632095,153.972802242,290.610320548,297.184947256
289.0,302.761958228,301.338181165,153.835584943,288.643944675,292.518004488
284.0,295.582649071,295.850388242,153.697177161,281.936241731,281.869327811
276.0,282.524953742,282.768753763,153.557592081,274.58010097,271.234738834
269.0,269.956834892,269.543832,153.416843127,269.613471181,265.467056627
262.0,261.401921591,263.063644554,153.27494396,265.997286791,265.731832743
258.0,265.20220998,265.341614864,153.131908475,263.572014516,266.551893205
263.0,270.312928304,268.308911534,152.987750805,262.743083247,263.378880172
259.0,264.062914497,264.285172458,152.842485321,260.61086532,259.180539178
253.0,257.161202138,258.719422057,152.696126628,255.827053916,256.641269779
248.0,257.723815254,257.221322295,152.54868957,250.185404484,252.769550736
248.0,255.687545475,254.944121155,152.400189225,245.042094901,245.416885198
243.0,246.851602277,246.441139665,152.250640911,239.942534487,237.530952578
238.0,235.688478863,236.626027766,152.100060179,234.763429399,233.006350953
232.0,231.459398915,232.227704845,151.94846282,233.335654288,231.577119861
235.0,232.487515588,229.887828622,151.795864857,235.074162366,232.742362642
234.0,228.132412854,231.347480749,151.642282553,236.458556941,237.412424442
233.0,238.083355954,237.310793775,151.487732405,237.443532417,240.581297313
241.0,244.520484689,242.354533056,151.332231145,239.108456645,239.390152118
237.0,238.637164286,240.193536424,151.175795744,238.522691149,237.651085042
233.0,236.896195691,237.145709983,151.018443403,236.26056309,236.80463877
233.0,237.602704907,237.161160599,150.860191563,234.138060173,235.190654646
231.0,236.150817871,236.181506618,150.701057895,231.044307617,231.999727076
228.0,233.086010783,233.17743025,150.541060308,227.520085476,227.4557652
226.0,228.595724462,227.943411439,150.380216943,224.994114404,223.096094837
223.0,221.800839286,222.232634138,150.218546172,223.024912972,221.456999567
218.0,219.432554242,220.415401894,150.056066606,221.119688953,222.047673708
219.0,223.184461713,222.443494335,149.892797083,219.971250115,221.411451882
220.0,223.283598136,222.607023872,149.728756675,218.953008608,218.790444757
218.0,218.601619352,219.205019834,149.563964686,217.156138441,216.336575873
214.0,215.903547612,216.010457066,149.398440648,215.629005178,215.037403313
215.0,214.914732873,214.650734004,149.232204328,215.02004287,214.664487787
212.0,214.113248123,214.471450576,149.065275718,214.94307316,214.904598816
213.0,215.057153157,214.70579205,148.897675041,214.478980336,215.0875193
211.0,215.125479156,215.625787993,148.729422748,213.720963351,214.454181481
211.0,215.796470212,214.976805766,148.560539517,211.955901056,212.564121803
208.0,212.711433985,213.527332368,148.391046254,209.757360664,209.877419215
205.0,211.074430005,210.264877954,148.220964088,207.246914505,206.875489656
203.0,206.570703334,207.060787028,148.050314378,204.096848957,204.336813334
197.0,204.330272958,204.936144234,147.879118701,200.786088913,201.495169377
197.0,203.765514765,202.309178159,147.707398862,198.229288225,197.663710515
192.0,197.220306429,198.113385233,147.535176886,196.565295291,194.868838807
187.0,194.029119364,193.837773453,147.362475021,195.586094304,194.451180801
184.0,193.107172278,193.519491961,147.189315733,195.669191263,195.792615365
179.0,195.602052843,195.44652731,147.015721709,194.792185874,196.776758823
174.0,197.85095243,198.003762293,146.841715854,189.895821676,194.409212233
164.0,198.005526964,198.314815757,146.66732129,178.538894591,184.861863998
154.0,192.434650636,191.696361343,146.492561353,161.444675653,165.698181854
137.0,173.898828389,172.80188561,146.317459599,140.354500555,140.01351241
120.0,143.771940247,144.743475317,146.14203979,118.54937153,114.793499291
101.0,116.225531991,116.191003007,145.966325906,100.705765623,95.3074612573
90.0,94.0965735884,94.016224898,145.790342135,88.3156139948,84.0548040734
77.0,80.624873153,82.1590753275,145.614112877,79.9264545623,79.3965409425
74.0,79.9876401869,79.2354437667,145.437662737,75.0982938014,75.9449263136
74.0,78.463058823,77.2067519759,145.261016529,72.5591572314,71.6313738109
70.0,71.1049380966,71.9731568719,145.084199272,70.3961509159,68.7476592114
66.0,67.6240002595,67.7678020441,144.907236188,68.6184424366,68.1588119069
65.0,67.601748518,67.6645563897,144.7301527,67.2793259406,68.2661053791
64.0,68.9419985918,68.8307276485,144.552974436,64.4851804434,66.7816826257
62.0,68.8158076975,69.0435324832,144.375727219,60.2357769737,61.9587854175
61.0,65.6923940567,64.61157776,144.19843707,56.3287759735,54.752380706
58.0,55.3841867249,55.2803832324,144.021130205,53.8314115047,49.9421001207
53.0,46.3131382193,47.6396538483,143.843833037,53.2093533936,50.8484113285
52.0,48.112241803,48.2702548027,143.666572168,55.8295267532,55.4746062114
59.0,54.9384750669,53.7733899982,143.48937439,59.7602432816,60.7023545004
61.0,59.105330605,60.4669022647,143.312266687,62.5016176602,64.5955323042
64.0,66.5189601461,65.5353276758,143.135276225,64.5394052887,65.4044179627
69.0,67.200512723,66.2665836291,142.958430357,66.1497628098,64.9176979613
65.0,62.646849522,64.2492475654,142.781756617,66.493146149,66.0517715972
65.0,65.2506711585,65.0941380647,142.605282722,66.750546226,67.7171013521
68.0,68.7100344083,68.0736335249,142.429036564,67.4017036494,68.0854429981
68.0,68.5492154751,68.7525158988,142.253046213,67.2062729147,67.4169134357
68.0,67.7171675354,67.8150426442,142.077339912,66.4328021087,66.3697863093
68.0,66.7910054886,66.6231084856,141.901946077,66.2539230494,65.490786317
68.0,65.2059679648,65.1348631896,141.726893292,67.0675906226,65.8115818812
68.0,64.3560919625,64.5884537143,141.552210309,68.6539403834,67.9932404469
69.0,66.4649701898,66.8250450948,141.377926044,71.2850995973,71.2625359575
73.0,71.0453082502,70.2967857285,141.204069577,74.1830690007,74.540816479
74.0,73.4089378552,74.0671741995,141.030670145,75.8590675121,77.2014248828
76.0,77.6004534694,77.5960648993,140.857757145,75.9492889487,77.7560618653
77.0,79.9850255413,79.3643165713,140.685360128,75.3179650271,75.6819842785
77.0,76.9790245045,76.8092544189,140.513508795,73.9139285624,72.9947514608
74.0,72.2404254422,73.0464901147,140.342233,72.768816897,71.6630080722
74.0,71.4078544357,70.8769525295,140.17156274,73.0633057672,72.0140011472
75.0,70.7158497202,70.9619210824,140.00152816,74.644783896,74.038644594
76.0,72.5928051034,72.8296246876,139.832159543,76.7254780084,76.9810421364
79.0,76.5962818334,76.3367185413,139.663487311,79.1907115428,79.6129026202
82.0,79.5209460097,79.3916381433,139.495542022,81.6241872741,81.6620347502
84.0,81.1897021398,81.2707911262,139.328354367,83.7901639353,83.6251690639
86.0,82.9340465056,82.9913246971,139.161955164,85.8213275373,85.7913805084
88.0,85.1394372143,85.1249172849,138.996375359,87.6831408435,87.9720828305
90.0,87.523086805,87.6923872871,138.831646023,89.6611963722,89.786316191
93.0,89.9716069925,89.4785367351,138.667798343,91.8737011983,91.4310839585
94.0,90.3964371995,90.7259495562,138.504863627,94.204220979,93.7350208101
96.0,92.4615031846,92.6060160593,138.342873291,96.6210739249,96.6924556931
99.0,95.9864198785,95.834090218,138.181858868,99.17439845,99.5619265347
102.0,99.1048186742,99.1453738358,138.021851992,101.505530656,101.871844872
104.0,101.727510337,101.595892951,137.862884404,103.40027599,103.603178843
106.0,103.29216208,103.409157604,137.704987942,105.127898562,105.040385329
108.0,104.771977282,104.62204505,137.548194543,107.062835784,106.619596216
110.0,105.775211547,105.883408473,137.392536236,109.478888342,108.888405417
112.0,107.659329853,107.594563926,137.238045137,112.025488895,111.983828844
114.0,110.519499707,110.980778588,137.084753448,114.62078946,115.167749997
118.0,115.206491097,114.582246049,136.932693455,116.825642881,117.495867938
120.0,117.189487074,117.592795376,136.781897518,118.571953061,118.874668222
123.0,119.220529586,118.862163068,136.632398073,120.236806771,119.794517838
125.0,119.346397052,119.369807877,136.484227626,122.833574071,121.483053605
127.0,119.794810602,119.926745709,136.337418747,126.97688333,125.26762389
131.0,122.520365073,122.42717675,136.192004069,132.48218288,131.602357334
135.0,127.938412386,128.555654849,136.048016282,138.564430414,139.271764404
141.0,137.551501563,137.256332798,135.905488129,144.570612985,145.926057971
148.0,145.661019563,145.247810621,135.764452404,149.630885374,150.556491037
151.0,150.011988935,150.131456091,135.624941943,152.417734959,153.575931877
152.0,153.170203222,153.600504852,135.486989623,152.777728276,154.645240755
153.0,156.30767248,156.050276709,135.350628359,151.798166011,152.918089835
154.0,155.576221085,155.008579223,135.215891097,150.775466861,149.628827151
152.0,150.130624073,150.243945609,135.082810806,150.547554038,148.049739265
151.0,145.748144868,146.104587073,134.951420482,151.33709114,150.076678403
149.0,146.883962311,147.699988037,134.821753136,153.18256053,154.021542505
154.0,153.834762846,152.939949844,134.693841793,155.367936863,156.816663148
155.0,157.376932781,157.619005904,134.567719486,157.501997459,157.645391957
158.0,158.726343449,157.853922188,134.443419248,158.792877907,158.091674443
155.0,156.274679748,157.303883414,134.320974115,158.597391201,159.340365468
154.0,158.591874617,158.941484028,134.200417113,156.5977171,159.273562249
153.0,162.240484883,161.60287745,134.081781256,153.076835205,155.255455045
152.0,159.70429091,159.18106588,133.965099542,147.802857636,147.971193498
147.0,150.905826447,151.251668112,133.850404946,141.668966981,140.34587906
142.0,141.871917262,141.854808098,133.737730416,136.540597855,134.690133767
138.0,134.5945697,134.957538836,133.627108866,134.328697494,132.046527037
138.0,131.265397015,130.795458542,133.518573172,135.99718241,133.119858957
140.0,129.841372538,130.157351454,133.412156167,141.708251081,138.798922703
144.0,133.762085119,133.707892678,133.307890632,149.968499738,148.854379835
150.0,142.780702917,143.359725217,133.205809297,158.212913813,160.471898937
156.0,157.282639239,157.557006053,133.105944826,164.172893071,168.62518954
164.0,170.898047227,169.877232616,133.008329822,166.958454222,170.125443748
166.0,174.056133855,173.736938966,132.912996811,166.78026539,166.815072189
163.0,169.095609884,168.912534041,132.819978242,164.160715298,163.070962083
156.0,162.079126439,163.233494839,132.729306481,160.081974086,160.653041061
151.0,161.205219481,161.371721462,132.641013804,155.715796947,157.376733372
149.0,161.204793642,160.203248492,132.555132387,151.659733631,151.827876048
144.0,154.866230444,154.833417648,132.471694306,147.711349387,146.083841092
136.0,146.66260482,146.870317427,132.390731529,143.653138761,142.563753095
129.0,141.449807653,142.177684168,132.312275905,138.655052537,140.406532627
122.0,141.660416084,141.658397024,132.236359165,130.622549419,135.358211684
115.0,141.235114579,141.219919779,132.163012909,118.700754473,123.21275096
106.0,134.138143308,133.159465181,132.092268604,104.31428984,104.42648206
95.0,114.511015106,113.459187297,132.024157574,89.2336824024,85.3657285392
81.0,87.9131542838,89.5840900459,131.958710996,75.4098501256,71.913315521
68.0,72.1753095902,72.7867581554,131.895959891,65.4659529886,63.8431312341
64.0,65.6339792173,64.7870735201,131.835935118,60.2666268042,58.6990157351
62.0,59.4920947632,59.3300144663,131.778667369,58.9407150727,56.3505608814
60.0,54.833154293,55.1609686539,131.724187157,61.6120590404,58.1811473571
60.0,54.6315926692,54.0483697028,131.672524815,67.371771259,65.1759116043
65.0,58.0373438772,59.2461863167,131.623710482,74.2196063986,75.4481754885
73.0,71.0046098435,71.4338086293,131.577774103,81.2112496109,84.0079259951
86.0,85.3844307007,83.2794978515,131.534745417,86.6644843516,88.4096252636
88.0,88.0205274135,89.0469361504,131.494653949,88.4834976347,89.9427258273
88.0,90.3141708531,90.5873236974,131.457529007,87.4390978764,89.0073721484
89.0,91.6918632931,91.2415648129,131.423399668,86.1975899738,85.858467041
88.0,88.3933238238,87.8388187391,131.392294776,85.5341874399,83.2418854061
87.0,81.9117538038,82.3173687772,131.364242933,85.1648128256,83.8697641227
83.0,80.2095805793,81.4924217712,131.339272487,85.480957786,86.4102762545
88.0,86.5170568065,85.5374983796,131.317411531,87.1473216902,87.82598274
91.0,89.0979545699,88.6694165784,131.298687887,89.4751199975,88.4007445495
92.0,87.6442276015,87.4764026259,131.283129106,91.1482208938,90.383818335
91.0,86.8474395348,88.3788593661,131.270762453,92.8300258399,93.4627872171
95.0,93.3571120526,92.2871098426,131.261614902,95.1447252954,95.6858603841
100.0,95.956202139,95.635134718,131.255713131,97.7648707572,97.2571395388
101.0,95.9110258947,96.6152130756,131.253083503,100.954092991,99.6199861485
104.0,98.2336859982,97.4165193727,131.253752069,105.395779036,103.97736654
107.0,99.7207680173,100.591478008,131.257744555,110.914239015,110.506300528
109.0,106.702468151,106.706309167,131.26508635,116.453856506,117.55069288
117.0,115.350699375,114.852396258,131.275802501,120.445324995,122.870549759
120.0,121.792562808,122.755238605,131.289917704,122.259830979,124.535099267
125.0,127.968695931,126.445910636,131.307456294,122.369959104,122.737411621
126.0,124.588518601,124.960037853,131.328442235,121.979008207,120.42757471
